,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1012,1013,2,2,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,12,2,205,2,2,7,2
1013,1014,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,205,1,2,12,1
1014,1015,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,12,2,212,1,2,4,1
1015,1016,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,224,1,4,7,1
1016,1017,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,205,2,2,3,1
1017,1018,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,12,2,202,2,2,12,1
1018,1019,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,2,256,1,1,7,3
1019,1020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,256,1,2,8,1
1020,1021,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,224,2,2,4,1
1021,1022,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,2,210,2,2,3,1
1022,1023,2,3,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12,2,224,1,2,6,1
1023,1024,2,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,210,1,3,2,2
1024,1025,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,12,2,208,2,2,7,1
1025,1026,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12,2,208,1,2,3,1
1026,1027,2,3,7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,2,212,2,2,8,1
1027,1028,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,256,2,1,6,3
1028,1029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,312,2,1,6,3
1029,1030,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,228,1,2,6,2
1030,1031,2,2,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,2,214,2,1,6,3
1031,1032,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,210,1,2,4,2
1032,1033,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,12,2,212,2,2,7,1
1089,1090,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,11,2,240,2,2,7,2
1090,1091,2,2,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,11,2,201,2,3,4,1
1091,1092,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,11,2,217,1,3,3,1
1122,1123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,202,2,2,4,2
1125,1126,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,11,2,203,1,2,4,2
1131,1132,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,11,2,202,2,2,9,2
