,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
2347,2348,2,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,947,1,1,10,5
2352,2353,1,1,1,5,5,4,5,5,4,5,4,4,5,0,4,5,5,10,9,865,1,3,5,2
2357,2358,1,1,5,5,2,5,5,4,4,2,4,5,5,1,5,5,5,10,9,897,2,2,9,4
2370,2371,2,3,6,4,5,4,5,4,5,4,5,4,5,1,5,5,5,10,9,864,1,3,1,3
2378,2379,1,1,6,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,900,2,3,7,2
2393,2394,1,1,1,5,5,5,5,5,5,5,4,4,5,1,5,4,5,10,9,806,1,2,3,1
2395,2396,1,1,1,5,5,5,5,5,5,5,5,5,5,0,5,3,4,10,9,849,2,3,2,3
2405,2406,1,1,1,5,4,4,5,5,5,3,4,5,4,1,5,3,5,10,9,805,1,2,3,1
2414,2415,1,1,5,5,5,5,5,5,5,5,4,5,5,1,5,4,5,10,9,822,1,2,7,4
2447,2448,1,1,1,5,5,5,4,5,5,5,5,5,5,0,4,4,4,10,9,803,1,3,2,5
2449,2450,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,819,2,1,6,3
2454,2455,1,1,6,4,2,3,2,4,4,3,4,5,5,0,3,5,3,10,9,806,1,2,2,2
2455,2456,1,1,1,4,4,4,4,4,5,5,3,5,5,1,5,3,5,10,9,824,2,3,5,4
2456,2457,1,1,6,5,5,5,5,5,5,5,4,3,5,0,4,3,5,10,9,903,1,2,2,2
2493,2494,1,1,1,5,5,5,4,4,4,5,3,4,5,0,5,4,4,10,9,806,1,2,1,3
2510,2511,1,1,6,5,4,5,5,4,5,5,3,4,5,1,4,3,5,10,9,813,1,4,2,2
2536,2537,1,1,1,5,5,5,5,5,5,5,5,4,5,1,5,4,4,10,9,865,1,3,11,2
2537,2538,1,1,6,4,4,4,5,4,4,4,3,4,5,0,5,4,4,10,9,952,2,3,8,1
2538,2539,1,1,5,4,4,4,5,5,5,5,5,4,4,1,5,5,5,10,9,845,2,3,8,1
