,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1678,1679,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,20,1,2,3,3
1680,1681,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,2,3,1
1703,1704,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,401,2,2,7,2
1706,1707,1,1,6,1,1,0,0,1,0,0,0,1,1,0,0,0,0,11,15,5536,2,2,6,1
1718,1719,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,4,402,1,3,7,2
1719,1720,2,4,6,1,1,1,0,0,1,1,0,0,0,0,1,1,1,11,10,1010,1,2,2,4
1721,1722,2,4,6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,11,97,5767,1,2,2,1
1723,1724,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,12,1344,1,2,3,4
1725,1726,2,2,6,0,1,0,1,0,0,0,0,0,1,0,1,0,0,11,13,1501,1,3,2,3
1726,1727,1,1,6,0,0,1,1,0,1,1,0,1,1,0,0,0,0,11,13,1502,1,3,4,2
1728,1729,2,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,12,1303,1,2,12,3
1730,1731,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,97,5017,1,2,12,3
1736,1737,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,3,401,2,1,7,1
1748,1749,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,10,1010,1,2,2,3
1749,1750,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,97,5010,1,2,5,1
1750,1751,1,1,6,1,1,1,1,1,1,0,1,1,1,0,1,0,1,11,10,1012,2,1,7,3
1756,1757,2,3,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,11,13,1501,1,3,1,3
1758,1759,2,2,6,1,1,0,1,0,0,0,0,1,1,0,1,0,0,11,13,1501,1,3,2,3
1761,1762,1,1,6,0,0,1,0,0,0,1,0,1,1,0,1,0,0,11,97,5042,2,2,3,2
1765,1766,2,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,12,1301,1,3,5,5
1767,1768,2,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,12,1328,1,2,5,3
1771,1772,2,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,16,6296,1,3,5,2
1779,1780,1,1,6,1,1,1,1,0,0,1,0,1,1,0,1,0,1,11,8,603,1,3,5,2
1786,1787,1,1,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,11,12,1303,1,2,2,3
1797,1798,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,16,6296,1,3,2,3
1805,1806,2,4,6,1,1,1,0,1,1,1,1,1,1,0,0,1,1,11,9,858,1,3,2,4
1807,1808,1,1,6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,11,97,5518,1,3,2,2
1814,1815,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,13,1544,1,1,3,2
